text,review_index,text_processed
Dentro de la habitación hay tres problemas…,619,dentro habitacion tres problemas
Deficiente sistema de limpieza ,620,deficiente sistema limpieza
"Hotel céntrico, bien situado",620,centrico bien situado
Difícil aparcamiento,620,dificil aparcamiento
"Las habitaciones amplias, hotel de ciudad",620,habitaciones amplias ciudad
La calidad de la cama no es su fuerte,620,calidad cama no fuerte
Necesario una revisión de la limpieza,620,necesario revision limpieza
Baño con restos en pared y WC,620,bano restos pared wc
En el suelo había como arenilla,620,suelo arenilla
En la mañana había un par de bichitos en el baño,620,manana par bichitos bano
"Pero lo mejor es que la papelera, tenía restos de huéspedes anteriores",620,mejor papelera restos huespedes anteriores
Una estancia bastante decepcionante,620,estancia bastante decepcionante
Debería revisar el número de estrellas,621,deberia revisar numero estrellas
Una fachada y bienvenida genial para un hotel que necesita una reforma en las habitaciones y una mejora en el servicio de restauración,621,fachada bienvenida genial necesita reforma habitaciones mejora servicio restauracion
No muy accesible en caso de necesitar usar coche propio,621,no accesible caso necesitar usar coche propio
Está en una zona céntrica lo que es útil para visitar la ciudad a pie pero coincide más con un hotel de 3 estrellas,621,zona centrica util visitar ciudad pie coincide 3 estrellas
DECEPCION ABSOLUTA,622,decepcion absoluta
Se trata de un hotel de 4 estrellas y la habitacion era de hostal,622,trata 4 estrellas habitacion hostal
La calefaccion no existe,622,calefaccion no existe
"Intentamos ponerla y venga a darle vueltas y es que la maquina, super antigua, es solo de aire acondicionado, se deduce que en Almeria aunque sea Diciembre, no hace frio",622,intentamos ponerla venga darle vueltas maquina super antigua solo aire acondicionado deduce almeria aunque diciembre no hace frio
La reserva que era para celebrar un aniversario y nos dan la habitacion con dos camas,622,reserva celebrar aniversario dan habitacion dos camas
La bañera estaba con el tapon roto,622,banera tapon roto
"Avisamos y nos dijeron que no se puede arreglar ese tipo de tapon, que hay que arreglar la bañera entera",622,avisamos dijeron no puede arreglar tipo tapon arreglar banera entera
No se a que año esperaran,622,no ano esperaran
La tv era antigua y ademas se cambiaba sola de canal y el volumen variaba solo,622,tv antigua ademas cambiaba sola canal volumen variaba solo
El desayuno incluido se trataba de pedir en la cafeteria la tostada y el cafe,622,desayuno incluido trataba pedir cafeteria tostada cafe
Un desastre,622,desastre
"Lo unico positivo y que merecio la pena, el jacuzzi que tiene en la planta de arriba, esta…",622,unico positivo merecio pena jacuzzi planta arriba
Le sobra una estrella ,623,sobra estrella
Destacaría sin lugar a dudas la ubicación del hotel si el propósito de la visita es pasar un fin de semana de tapeo por la ciudad,623,destacaria sin lugar dudas ubicacion proposito visita pasar fin semana tapeo ciudad
"En mi opinión, no cumple los estándares de un hotel de 4 estrellas en cuanto a instalaciones, servicio y habitaciones",623,opinion no cumple estandares 4 estrellas cuanto instalaciones servicio habitaciones
"También tengo que decir, que la tarifa pagada fue bastante inferior a la que suelo obtener en hoteles de la misma categoría",623,decir tarifa pagada bastante inferior suelo obtener hoteles misma categoria
A esta tarifa hay que añadir el precio del parking porque en la zona hay poca o ninguna posibilidad de aparcar en la calle,623,tarifa anadir precio parking zona poca ninguna posibilidad aparcar calle
Durante el checkin además de tener que esperar por la habitación (a las 14:30) no nos informaron de que teníamos incluido el spa,623,checkin ademas tener esperar habitacion 1430 no informaron incluido spa
"La habitación (superior) era pequeña, oscura y faltaba limpieza y mantenimiento (mancha de moho en el techo y en las juntas de la bañera, grifería y azulejos…",623,habitacion superior pequena oscura faltaba limpieza mantenimiento mancha moho techo juntas banera griferia azulejos
Decepción,624,decepcion
-Ubicación excelente,624,ubicacion excelente
"-Escuetos en información sobre el hotel y los servicios que proporciona, llegamos a las 16:30 subimos a la habitación y nos encontramos que aún no está terminada pues la limpiadora se encontraba dentro limpiando el baño",624,escuetos informacion servicios proporciona llegamos 1630 subimos habitacion encontramos aun no terminada pues limpiadora encontraba dentro limpiando bano
-La habitación correcta,624,habitacion correcta
Las camas y almohadas cómodas,624,camas almohadas comodas
-Un solo gel y champú para una habitación triple (tamaños pequeños),624,solo gel champu habitacion triple tamanos pequenos
-Un maravilloso bloc de notas pero sin bolígrafo,624,maravilloso bloc notas sin boligrafo
"-En recepción nos indican que por nuestro tipo de habitación tenemos incluido un “SPA” cuya duración es de 2 HORAS que debemos reservar con antelación y puede que sea de uso compartido (Hasta aquí todo genial) Decidimos hacer uso del mismo y nos encontramos que el “SPA” es un jacuzzi para 4 personas, un aseo, 1 ducha con la alcachofa oxidada y que baña a la…",624,recepcion indican tipo habitacion incluido spa cuya duracion 2 horas debemos reservar antelacion puede uso compartido aqui genial decidimos hacer uso mismo encontramos spa jacuzzi 4 personas aseo 1 ducha alcachofa oxidada bana
?,625,
"hotel lindo, buen ubicado",625,lindo buen ubicado
Pero como puedo decir que es recomendable si durante cinco días no conseguí hielo para llevar a mi habitación 🙃😟☹️ Que te lleven hielo a tu habitación es algo más que elemental,625,puedo decir recomendable cinco dias no consegui hielo llevar habitacion lleven hielo habitacion elemental
Bueno,626,bueno
😌😌,626,
"Las instalaciones del hotel están geniales, hay habitaciones que dan al interior de hotel ( que a mi no me gusta), también cuentan con un ascensor para acceder al garaje, que para acceder a él, tienes que atravesar una calle muy estrecha y otra cosa que tampoco me a gustado mucho, es que me deje ropa en el hotel y no tengo la posibilidad de recupérala al menos que mande un mensajero o sino al año se deshacen de ella",626,instalaciones geniales habitaciones dan interior no gusta cuentan ascensor acceder garaje acceder atravesar calle estrecha cosa tampoco gustado deje ropa no posibilidad recuperala menos mande mensajero sino ano deshacen
Una lástima que pase esto en un sitio así,627,lastima pase sitio asi
Fui a desayunar hace dos días,627,desayunar hace dos dias
"Las tostas de aguacate, tomate y queso fresco están espectaculares",627,tostas aguacate tomate queso fresco espectaculares
"La atención es buena, pero lo que no se puede consentir es una tardanza interminable de los camareros para todo",627,atencion buena no puede consentir tardanza interminable camareros
"Pero la culpa no es suya, sino de un hotel de cuatro estrellas que por ahorrarse sueldos tiene a dos camareros ahogados de trabajo para una terraza y un buffet de desayunos petado de gente",627,culpa no sino cuatro estrellas ahorrarse sueldos dos camareros ahogados trabajo terraza buffet desayunos petado gente
"Los chicos hacían lo que podían, pero no daban a basto",627,chicos hacian podian no daban basto
Dudo mucho que un Hotel así no se pueda permitir al menos un camarero más para mejorar la atención y servicio a sus clientes,627,dudo asi no pueda permitir menos camarero mejorar atencion servicio clientes
"Si vuelve a suceder, no volveré",627,vuelve suceder no volvere
No aparcamiento desayuno pobre,628,no aparcamiento desayuno pobre
"Me esperaba mas de un 4 estrellas, para empezar el aparcamiento es de tipo ascensor,  no lo tenían en funcionamiento ya que necesitaban a una persona para atenderlo, imposible aparcar el coche en pleno centro",628,esperaba 4 estrellas empezar aparcamiento tipo ascensor no funcionamiento necesitaban persona atenderlo imposible aparcar coche pleno centro
El desayuno un cafe un mini croissant y una tostada? Esto es todo de un 4 estrellas? Esto es el precio que he pagado? ,628,desayuno cafe mini croissant tostada 4 estrellas precio pagado
Las habitaciones muy normales y sin nada que destacar,628,habitaciones normales sin nada destacar
Entendemos que con la pandemia han tenido que reducir recursos pero creo que es excesivo,628,entendemos pandemia reducir recursos creo excesivo
Cero educación ,629,cero educacion
Hice el check in el 5 de agosto a las 4 de la tarde  En la recepción yo era la única clienta,629,hice check in 5 agosto 4 tarde recepcion unica clienta
Tras el mostrador 2 hombres y a mi lado otro más del propio hotel,629,tras mostrador 2 hombres lado propio
Me dieron una habitación a la cual se accedía pasando por 2 ascensores y después bajando 5 o 6 escalones más,629,dieron habitacion accedia pasando 2 ascensores despues bajando 5 6 escalones
Yo llevaba 2 maletas y 2 bolsos grandes,629,llevaba 2 maletas 2 bolsos grandes
Ninguno de los 3 miembros del personal del hotel se ofreció a ayudarme,629,ninguno 3 miembros personal ofrecio ayudarme
Amabilidad nula,629,amabilidad nula
"Quizá porque solo me iba a alojar una noche? Ubicación buena, piscina con pocas tumbonas",629,quiza solo iba alojar noche ubicacion buena piscina pocas tumbonas
Sitio y precio ,630,sitio precio
"Muy buena ubicación y muy buen  precio, como es lógico todo eso nos hace imaginar el resto",630,buena ubicacion buen precio logico hace imaginar resto
No recomiendo más de una noche,630,no recomiendo noche
"Limpieza correcta, baño justo y mobiliario antiguo",630,limpieza correcta bano justo mobiliario antiguo
Se escuchan mucho las otras habitaciones,630,escuchan habitaciones
Tiene una máquina de vending q puede ser útil,630,maquina vending q puede ser util
En resumen es un sitio para pasar la noche en el centro a un precio razonable sin más pretensiones,630,resumen sitio pasar noche centro precio razonable sin pretensiones
No vuelvo,631,no vuelvo
Los apartamentos son muy pequeños,631,apartamentos pequenos
No tienen cocina sino un mueble con microondas y una heladera pequeña,631,no cocina sino mueble microondas heladera pequena
No andan los televisores,631,no andan televisores
En nuestro apartamento no andaban las duchas se taparon los baños y no sale el agua caliente,631,apartamento no andaban duchas taparon banos no sale agua caliente
Éramos cinco personas y nos dieron dos tazas de café y ninguna cuchara,631,cinco personas dieron dos tazas cafe ninguna cuchara
