text,review_index,text_processed
Para repetir por su trato amabilidad buen servicio buenos amigos limpieza servicio  además sin muchas apreturas de clientes en general buen royo para volver a realizar otra escapada lo antes posible creo que es una buena opinión almenos eso creo yo   Un saludo y buen viaje,1_1094,repetir trato amabilidad buen servicio buenos amigos limpieza servicio ademas sin muchas apreturas clientes general buen royo volver realizar escapada posible creo buena opinion almenos creo saludo buen viaje
Trato nefasto e insultante,1_1095,trato nefasto insultante
"Anoche para rematar mi cumpleaños fuimos 8 amigos a tomarnos una copa a la terraza ho de la puerta purchena, para empezar el recibimiento ya fue de desgana al vernos llegar, con sitios libres nos arrinconaron en una mesa sin opción a podernos cambiar, después de pedirnos las copas, se nos ocurrió pedir si nos invitaban a un chupito a lo que en principio se negaron(cosa entendíble) y luego accedieron, después de pagar nuestras consumiciones, dando por hecho que estábamos invitados a los chupitos nos marchabamos cuando de malas maneras se nos acerca el camarero reclamando el pago delos chupitos diciéndonos que si es que no pensábamos pagar, a lo que no dábamos crédito, le dijimos con su compañero que estaba delante que el nos había invitado y este no lo negó, pero teniendo más clase y educación que ellos abonamos la cuantía de los chupitos, pero no contentos con eso nos trataron como si los quisiéramos timar, un trato nefasto,ofensivo y amenazante, no puse hoja de reclamación por no rematar así una noche agradable de cumpleaños, un local que brilla por falta de educación y personal profesional, no es la primera vez que vamos pero si será la última, SITIO NADA RECOMENDABLE…",1_1095,anoche rematar cumpleanos 8 amigos tomarnos copa terraza ho puerta purchena empezar recibimiento desgana vernos llegar sitios libres arrinconaron mesa sin opcion podernos cambiar despues pedirnos copas ocurrio pedir invitaban chupito principio negaroncosa entendible luego accedieron despues pagar consumiciones dando hecho invitados chupitos marchabamos malas maneras acerca camarero reclamando pago delos chupitos diciendonos no pensabamos pagar no dabamos credito dijimos companero delante invitado no nego clase educacion abonamos cuantia chupitos no contentos trataron quisieramos timar trato nefastoofensivo amenazante no puse hoja reclamacion no rematar asi noche agradable cumpleanos local brilla falta educacion personal profesional no primera vez vamos ultima sitio nada recomendable
El peor servicio posible,1_1096,peor servicio posible
"Falta de respeto total, con lo carísimas que son las consumiciones",1_1096,falta respeto total carisimas consumiciones
El peor servicio que nunca he recibido,1_1096,peor servicio nunca recibido
Estuvimos 8 amigos ayer noche celebrando un cumpleaños,1_1096,8 amigos ayer noche celebrando cumpleanos
"Para empezar, había sitio de sobra y nos hicieron sentarnos en un sitio que no nos gustaba de muy malas maneras, observando sitios libres todo el tiempo sin ocupar que nos hubiera gustado más",1_1096,empezar sitio sobra hicieron sentarnos sitio no gustaba malas maneras observando sitios libres tiempo sin ocupar gustado
"Después de tomar copas y pagar la factura, antes de irnos, le preguntamos a un camarero si nos invitaba a un chupito",1_1096,despues tomar copas pagar factura irnos preguntamos camarero invitaba chupito
"Nos dijo que si, y nos lo pusieron",1_1096,dijo pusieron
La sorpresa fue cuando al irnos salió otro camarero detrás nuestra reclamándonos el pago de esos chupitos y acusándonos de querer irnos sin pagar,1_1096,sorpresa irnos salio camarero detras reclamandonos pago chupitos acusandonos querer irnos sin pagar
Nos sentó muy mal el trato y cómo se dirigieron a nosotros,1_1096,sento mal trato dirigieron
Fue insultante,1_1096,insultante
"Y lo peor es que cuando le dijimos que su compañero nos dijo que nos invitaba, éste agachó la cabeza y no dijo nada",1_1096,peor dijimos companero dijo invitaba agacho cabeza no dijo nada
"Nos hicieron pagar unos chupitos malísimos, y encima engañados",1_1096,hicieron pagar chupitos malisimos encima enganados
"Pues bien, además de pagar cuando esperábamos el ascensor para bajar, vinieron otros camareros más jóvenes y “listillos” con ganas de “bronca” preguntando qué “trifulca” habíamos montado",1_1096,pues bien ademas pagar esperabamos ascensor bajar vinieron camareros jovenes listillos ganas bronca preguntando trifulca montado
"Es decir, además de “cornuos”, “qpaleados”",1_1096,decir ademas cornuos qpaleados
"En resumen, nunca nos habían tratado así en ningún sitio",1_1096,resumen nunca tratado asi ningun sitio
Actitud chulesca y totalitaria,1_1096,actitud chulesca totalitaria
Nunca amable y como que nos estaban haciendo un favor,1_1096,nunca amable haciendo favor
Incluso le molestaba que pidiéramos copas distintas en lugar de todos iguales,1_1096,incluso molestaba pidieramos copas distintas lugar iguales
Copas carísimas,1_1096,copas carisimas
"Además fuimos engañados, acusados y maltratados, com malísima educación y falta de respeto",1_1096,ademas enganados acusados maltratados com malisima educacion falta respeto
Nos amargaron el cumpleaños y nos dejaron con un muy mal sabor de una noche que tendría que haber sido perfecta,1_1096,amargaron cumpleanos dejaron mal sabor noche haber sido perfecta
…,1_1096,
Trato nefasto e insultante,1_1097,trato nefasto insultante
"Anoche para rematar mi cumpleaños fuimos 8 amigos a tomarnos una copa a la terraza ho de la puerta purchena, para empezar el recibimiento ya fue de desgana al vernos llegar, con sitios libres nos arrinconaron en una mesa sin opción a podernos cambiar, después de pedirnos las copas, se nos ocurrió pedir si nos invitaban a un chupito a lo que en principio se negaron(cosa entendíble) y luego accedieron, después de pagar nuestras consumiciones, dando por hecho que estábamos invitados a los chupitos nos marchabamos cuando de malas maneras se nos acerca el camarero reclamando el pago delos chupitos diciéndonos que si es que no pensábamos pagar, a lo que no dábamos crédito, le dijimos con su compañero que estaba delante que el nos había invitado y este no lo negó, pero teniendo más clase y educación que ellos abonamos la cuantía de los chupitos, pero no contentos con eso nos trataron como si los quisiéramos timar, un trato nefasto,ofensivo y amenazante, no puse hoja de reclamación por no rematar así una noche agradable de cumpleaños, un local que brilla por falta de educación y personal profesional, no es la primera vez que vamos pero si será la última, SITIO NADA RECOMENDABLE…",1_1097,anoche rematar cumpleanos 8 amigos tomarnos copa terraza ho puerta purchena empezar recibimiento desgana vernos llegar sitios libres arrinconaron mesa sin opcion podernos cambiar despues pedirnos copas ocurrio pedir invitaban chupito principio negaroncosa entendible luego accedieron despues pagar consumiciones dando hecho invitados chupitos marchabamos malas maneras acerca camarero reclamando pago delos chupitos diciendonos no pensabamos pagar no dabamos credito dijimos companero delante invitado no nego clase educacion abonamos cuantia chupitos no contentos trataron quisieramos timar trato nefastoofensivo amenazante no puse hoja reclamacion no rematar asi noche agradable cumpleanos local brilla falta educacion personal profesional no primera vez vamos ultima sitio nada recomendable
El peor servicio posible,1_1098,peor servicio posible
"Falta de respeto total, con lo carísimas que son las consumiciones",1_1098,falta respeto total carisimas consumiciones
El peor servicio que nunca he recibido,1_1098,peor servicio nunca recibido
Estuvimos 8 amigos ayer noche celebrando un cumpleaños,1_1098,8 amigos ayer noche celebrando cumpleanos
"Para empezar, había sitio de sobra y nos hicieron sentarnos en un sitio que no nos gustaba de muy malas maneras, observando sitios libres todo el tiempo sin ocupar que nos hubiera gustado más",1_1098,empezar sitio sobra hicieron sentarnos sitio no gustaba malas maneras observando sitios libres tiempo sin ocupar gustado
"Después de tomar copas y pagar la factura, antes de irnos, le preguntamos a un camarero si nos invitaba a un chupito",1_1098,despues tomar copas pagar factura irnos preguntamos camarero invitaba chupito
"Nos dijo que si, y nos lo pusieron",1_1098,dijo pusieron
La sorpresa fue cuando al irnos salió otro camarero detrás nuestra reclamándonos el pago de esos chupitos y acusándonos de querer irnos sin pagar,1_1098,sorpresa irnos salio camarero detras reclamandonos pago chupitos acusandonos querer irnos sin pagar
Nos sentó muy mal el trato y cómo se dirigieron a nosotros,1_1098,sento mal trato dirigieron
Fue insultante,1_1098,insultante
"Y lo peor es que cuando le dijimos que su compañero nos dijo que nos invitaba, éste agachó la cabeza y no dijo nada",1_1098,peor dijimos companero dijo invitaba agacho cabeza no dijo nada
"Nos hicieron pagar unos chupitos malísimos, y encima engañados",1_1098,hicieron pagar chupitos malisimos encima enganados
"Pues bien, además de pagar cuando esperábamos el ascensor para bajar, vinieron otros camareros más jóvenes y “listillos” con ganas de “bronca” preguntando qué “trifulca” habíamos montado",1_1098,pues bien ademas pagar esperabamos ascensor bajar vinieron camareros jovenes listillos ganas bronca preguntando trifulca montado
"Es decir, además de “cornuos”, “qpaleados”",1_1098,decir ademas cornuos qpaleados
"En resumen, nunca nos habían tratado así en ningún sitio",1_1098,resumen nunca tratado asi ningun sitio
Actitud chulesca y totalitaria,1_1098,actitud chulesca totalitaria
Nunca amable y como que nos estaban haciendo un favor,1_1098,nunca amable haciendo favor
Incluso le molestaba que pidiéramos copas distintas en lugar de todos iguales,1_1098,incluso molestaba pidieramos copas distintas lugar iguales
Copas carísimas,1_1098,copas carisimas
"Además fuimos engañados, acusados y maltratados, com malísima educación y falta de respeto",1_1098,ademas enganados acusados maltratados com malisima educacion falta respeto
Nos amargaron el cumpleaños y nos dejaron con un muy mal sabor de una noche que tendría que haber sido perfecta,1_1098,amargaron cumpleanos dejaron mal sabor noche haber sido perfecta
