text,review_index,text_processed
"las comidas no están disponibles, pero hay algunos restaurantes decentes cerca y una máquina expendedora en el vestíbulo",1564,comidas no disponibles restaurantes decentes cerca maquina expendedora vestibulo
El personal de la recepción era muy amable y servicial,1564,personal recepcion amable servicial
"Perfecta Ubicación, limpio y funcional",1565,perfecta ubicacion limpio funcional
Tampoco se puede pedir mucho mas por el precio,1565,tampoco puede pedir precio
"Perfecta Ubicación, limpio y funcional",1565,perfecta ubicacion limpio funcional
Tampoco se puede pedir mucho mas por el precio,1565,tampoco puede pedir precio
Utilizan como recepción la del Torre Luz de 4 estrellas que está al lado,1565,utilizan recepcion torre luz 4 estrellas lado
Tienes la impresión de que entras a un portal en vez de a un hotel,1565,impresion entras portal vez
Pars actividades centricas si,1566,pars actividades centricas
Para aparcar no tanto,1566,aparcar no
El hotel está bien situado céntrico con personalpersonal amable pero precios bastante caros comparados con los rededor disponía supuestamente despa que no pudimos entrar pero por lo general muy bien sobre todo la limpieza que es importante lo céntrico que está eso sí aconsejo nunca aparcar en el centro más que nada porque siempre está de obras y por si se lleva el coche la grúa y si quieres aparcar dentro del hotel son 11 € el día aconsejo aparcar un poco más fuera como nosotros hicimos cerca del Alcázar que está a unos 10 minutos andando del hotel,1566,bien situado centrico personalpersonal amable precios bastante caros comparados rededor disponia supuestamente despa no pudimos entrar general bien limpieza importante centrico aconsejo nunca aparcar centro nada siempre obras lleva coche grua quieres aparcar dentro 11 dia aconsejo aparcar hicimos cerca alcazar 10 minutos andando
Viaje de trabajo,1567,viaje trabajo
Hotel sólo para pernoctar por trabajo ,1567,solo pernoctar trabajo
En pleno centro de Almería ,1567,pleno centro almeria
Mi habitación estaba en un edificio anexo ,1567,habitacion edificio anexo
Una habitación individual más chica que el camarote de los hermanos Marx ,1567,habitacion individual chica camarote hermanos marx
No hice uso de los servicios del hotel ,1567,no hice uso servicios
"TV antiguo , sin minibar ",1567,tv antiguo sin minibar
El baño bien ,1567,bano bien
Wifi bien ,1567,wifi bien
"Para trabajo, no pidan más ",1567,trabajo no pidan
Noches de fiesta,1568,noches fiesta
"Estuvimos este verano alojados aquí por una boda que teníamos de unos amigos, la verdad que la primera impresión fue algo estraña cuando llegas al hotel y te redireccionan a otro edificio, ya que están casi pegados el uno con el otro pero lo bueno es que tienen para elegir, si quieres uno de 2 o 4 estrellas",1568,verano alojados aqui boda amigos verdad primera impresion estrana llegas redireccionan edificio casi pegados bueno elegir quieres 2 4 estrellas
La habitación me sorprendió bastante ya que está muy bien amueblada y con buenos acabados para ser un hotel de 2 estrellas,1568,habitacion sorprendio bastante bien amueblada buenos acabados ser 2 estrellas
"La ubicación para algunos será perfecto por ser el centro de Almería, pero no hay un solo aparcamiento en la zona y debes morir a contratar el servicio de parking del hotel, por otro lado está colindante con la zona de bares de fiesta y es un poco intranquilo si vienes de pasear o cenar algunos horas altas de la noche",1568,ubicacion perfecto ser centro almeria no solo aparcamiento zona debes morir contratar servicio parking lado colindante zona bares fiesta intranquilo vienes pasear cenar horas altas noche
"El desayuno vale la pena,…",1568,desayuno vale pena
Estupendo relacion calidad precio,1569,estupendo relacion calidad precio
"Hotel correcto muy bien situado en el centro de la ciudad, habitaciones bien para su categoría, calidad precio estupendo, personal de tarde flojito",1569,correcto bien situado centro ciudad habitaciones bien categoria calidad precio estupendo personal tarde flojito
atención el parking esta situado en otra calle muy cerca y es incomodo por tener que subir 5 pisos,1569,atencion parking situado calle cerca incomodo tener subir 5 pisos
", muchas vueltas incomodas",1569,muchas vueltas incomodas
Decepción en estado puro,1570,decepcion puro
Lo reservamos por internet ya que las fotos que vimos nos gustaron mucho,1570,reservamos internet fotos vimos gustaron
"Al llegar, la recepción es muy bonita y moderna",1570,llegar recepcion bonita moderna
Pero el problema era que nuestra habitación no estaba en ese edificio,1570,problema habitacion no edificio
"Teníamos que salir de ahí y entrar en otro edificio que había a unos 15 metros, sin recepción, antiguo, desfasado",1570,salir ahi entrar edificio 15 metros sin recepcion antiguo desfasado
"La habitación dejaba bastante que desear, creíamos que habíamos encontrado un chollo por el precio de la web y las fotos, pero al ver lo que nos habían dado, de chollo nada de nada",1570,habitacion dejaba bastante desear creiamos encontrado chollo precio web fotos ver dado chollo nada nada
La cadena del WC no funcionaba bien (con el problemón que eso supone),1570,cadena wc no funcionaba bien problemon supone
"Vistas NULAS, la ventana daba a un callejón donde cerca había una especie de local de alterne (flipaaaaaaa)",1570,vistas nulas ventana daba callejon cerca especie local alterne flipa
"Para resumir, el fallo fue nuestro por no fijarnos bien en la oferta",1570,resumir fallo no fijarnos bien oferta
Supongo que el edificio principal está…,1570,supongo edificio principal
Bueno para ser dos estrellas,1571,bueno ser dos estrellas
Cómodo y muy limpio,1571,comodo limpio
En el precio está incluido el desayuno,1571,precio incluido desayuno
También correcto para el precio que tiene,1571,correcto precio
"La cena en el restaurante, muy buena",1571,cena restaurante buena
Se puede aparcar gratuitamente muy bien,1571,puede aparcar gratuitamente bien
Tamaño de la habitación muy bien,1571,tamano habitacion bien
Lo que pediría es una banqueta para poner la maleta,1571,pediria banqueta poner maleta
"El armario de cuatro puertas, permite poner una maleta dentro sobre una cajonera, pero no es del todo cómodo",1571,armario cuatro puertas permite poner maleta dentro cajonera no comodo
Tiene espacio para poner un estante donde colocar una maleta,1571,espacio poner estante colocar maleta
En el baño hay espacio,1571,bano espacio
Tiene un gran lavabo,1571,gran lavabo
"Para mi gusto, podría haber sido más pequeño y en cambio haber puesto un trozo de mármol para poner los neceseres",1571,gusto podria haber sido pequeno cambio haber puesto trozo marmol poner neceseres
"Tiene un pequeño estante de Cristal sobre el lavabo, que no es suficiente",1571,pequeno estante cristal lavabo no suficiente
Es un hotel al que podría volver,1571,podria volver
El personal muy atento,1571,personal atento
Estuvo bien,1572,bien
Un hotel de dos  estrellas cómodo y tranquilo,1572,dos estrellas comodo tranquilo
La cama confortable,1572,cama confortable
"El baño dispone de secador, cosa que algunos hoteles de mas estrellas carecen, todo un detalle",1572,bano dispone secador cosa hoteles estrellas carecen detalle
El personal correcto y agradable,1572,personal correcto agradable
El desayuno bueno,1572,desayuno bueno
Hotel,1573,
Buena atencion en el desayuno y los camareros muy serviciales,1573,buena atencion desayuno camareros serviciales
Es un hotel bien situado,1573,bien situado
"Veo un gran incoveniente que es el problema del parking,y que este fuera del edificio mas aun",1573,veo gran incoveniente problema parkingy edificio aun
Las habitaciones quizas deberian tener un cambio de look o actualizacion,1573,habitaciones quizas deberian tener cambio look actualizacion
No es un hotel para muchos días,1574,no dias
"Las habitaciones tienen poco servicio se las ve muy pasadas, sin plato de ducha, armarios pequeños, espacios mal aprobechados ",1574,habitaciones servicio ve pasadas sin plato ducha armarios pequenos espacios mal aprobechados
"A favor: bien situado, personal eficiente, limpio",1574,favor bien situado personal eficiente limpio
protocolo covid,1574,protocolo covid
Para un fin de semana esta bien para 10 días como estuvimos nosotros no,1574,fin semana bien 10 dias no
Paisaje espectacular,1575,paisaje espectacular
El camping está situado en un sitio precioso,1575,camping situado sitio precioso
"El personal es estupendo,muy atentos, muy detalloso y gente muy trabajadora",1575,personal estupendomuy atentos detalloso gente trabajadora
Me encantó una pequeña granja q tienen,1575,encanto pequena granja q
La limpieza de los baños perfecta a cualquier hora del día,1575,limpieza banos perfecta cualquier hora dia
Fuimos entre semana y estaba muy tranquilo,1575,semana tranquilo
La piscina muy limpia y tranquila,1575,piscina limpia tranquila
Si hay q ponerle algo negativo sería q las calles del camping son de tierra y las parcelas también,1575,q ponerle negativo q calles camping tierra parcelas
"Estuvimos dos días y no recogieron la basura, me imagino q porque estábamos retirados del centro del camping",1575,dos dias no recogieron basura imagino q retirados centro camping
Cerca de la playa,1576,cerca playa
"Lo mejor es que está relativamente cerca de la playa, aunque no a pie de ella, como otros albergues de la Junta en los que hemos estado",1576,mejor relativamente cerca playa aunque no pie albergues junta
El buffet no es muy variado,1576,buffet no variado
"Las habitaciones no son nada espectaculares, pero cumplen el objetivo de tener un lugar donde dormir tras visitar la ciudad o estar en la playa",1576,habitaciones no nada espectaculares cumplen objetivo tener lugar dormir tras visitar ciudad playa
Caro para lo que es,1577,caro
"Es básico, lo normal en un albergue",1577,basico normal albergue
"Pero el precio me parece caro, había hoteles con mejores prestaciones y más baratos",1577,precio parece caro hoteles mejores prestaciones baratos
La limpieza bien excepto los neceseres que nos dijeron que estaban cerrados herméticamente y nos encontramos con un pelo dentro al llegar,1577,limpieza bien excepto neceseres dijeron cerrados hermeticamente encontramos pelo dentro llegar
Mejoraría con una reforma en las habitaciones,1578,mejoraria reforma habitaciones
"Lo mejor es que se encuentra muy cerca de la playa de Zapillo de la capital almeriense, a unos cinco minutos andando",1578,mejor encuentra cerca playa zapillo capital almeriense cinco minutos andando
En verano se agradece esa cercanía para luego dar una vuelta por el paseo marítimo por la noche,1578,verano agradece cercania luego dar vuelta paseo maritimo noche
"El centro de Almeria está a un rato andando, yo diría que más de 20 minutos",1578,centro almeria rato andando diria 20 minutos
"Tiene parking gratuito en el interior (que comparte con el polideportivo) y el precio es bueno, por ese precio no se encuentra absolutamente nada en Almeria",1578,parking gratuito interior comparte polideportivo precio bueno precio no encuentra absolutamente nada almeria
"Por otra parte, de los albergues inturjoven de Andalucía es el que presenta un aspecto más viejo de todos en los que he estado",1578,parte albergues inturjoven andalucia presenta aspecto viejo
"Una reforma sería de agradecer porque las instalaciones están ya un poco desgastadas, sobre todo las habitaciones",1578,reforma agradecer instalaciones desgastadas habitaciones
